0	0	0	1	0	
0	0	1	0	0	
0	0	1	1	0	
0	0	2	1	0	
0	1	1	1	0	
0	2	0	2	0	
0	1	1	1	0	
1	1	1	2	0	
2	1	1	2	0	
1	1	4	2	0	
1	1	5	3	0	
4	1	5	3	0	
3	1	5	2	0	
4	1	5	2	0	
4	1	5	4	0	
5	1	4	6	0	
5	2	6	5	0	
6	2	6	5	0	
5	3	6	5	0	
7	4	5	7	0	
5	5	6	7	0	
5	6	6	7	0	
6	5	7	9	0	
6	5	7	10	0	
5	7	7	11	0	
6	8	8	12	0	
8	8	9	14	0	
11	8	11	14	0	
11	7	11	15	0	
10	7	10	14	0	
11	6	10	12	0	
9	6	8	13	0	
8	8	9	14	0	
9	8	10	16	0	
11	9	10	17	0	
11	9	8	21	0	
10	9	7	21	0	
10	11	6	22	0	
10	13	6	22	0	
10	14	8	23	0	
10	13	10	23	0	
9	13	9	25	0	
12	13	12	25	0	
11	12	9	25	0	
12	12	11	22	0	
12	12	10	23	0	
13	11	11	25	0	
12	12	10	26	0	
12	16	10	28	0	
12	15	8	30	0	
11	15	9	31	0	
10	16	9	28	0	
9	17	8	31	0	
9	19	8	36	0	
9	20	10	40	4	
9	20	12	38	0	
10	22	12	41	0	
10	20	14	32	0	
8	20	12	35	0	
9	21	9	35	0	
8	24	9	34	0	
9	24	12	35	0	
9	25	12	32	0	
10	23	13	30	0	
9	25	12	28	0	
8	24	12	27	0	
7	26	14	26	0	
7	26	16	24	0	
7	29	15	23	0	
5	29	18	25	0	
6	26	17	28	0	
7	26	18	28	0	
6	28	17	26	0	
8	28	17	24	0	
8	26	15	25	0	
7	27	17	26	0	
6	28	15	23	0	
6	30	14	26	0	
7	28	13	26	0	
6	25	13	28	0	
3	21	13	27	0	
2	18	15	29	0	
1	19	16	27	0	
1	21	18	27	0	
1	21	21	25	0	
2	18	22	23	0	
2	19	20	25	0	
3	19	23	25	0	
3	21	22	26	0	
3	19	22	28	0	
3	18	21	28	0	
3	18	22	28	0	
4	20	19	27	0	
5	23	22	27	0	
6	25	24	26	0	
6	23	24	29	0	
6	23	22	28	0	
3	22	22	28	0	
3	25	20	28	0	
3	23	24	29	0	
2	21	25	27	0	
2	23	23	31	0	
2	22	22	30	0	
2	22	21	35	0	
1	22	22	31	0	
0	20	21	31	0	
0	21	23	28	0	
1	22	17	25	0	
2	24	16	26	0	
2	23	15	27	0	
3	26	13	27	0	
3	25	15	28	0	
4	25	15	25	0	
6	27	15	29	0	
6	29	16	30	0	
7	26	16	31	0	
6	24	15	34	0	
5	26	16	28	0	
4	28	15	27	0	
4	26	14	25	0	
5	28	14	22	0	
4	23	16	24	0	
4	19	17	22	0	
4	18	17	22	0	
6	15	17	24	0	
6	17	15	25	0	
7	21	12	22	0	
9	20	12	23	0	
10	20	9	27	0	
11	17	9	30	0	
11	18	9	27	0	
10	18	8	30	0	
10	18	10	28	0	
8	19	12	28	0	
10	19	12	27	0	
10	18	12	27	0	
9	22	12	25	0	
9	22	12	26	0	
9	20	12	26	0	
8	21	14	31	0	
9	20	12	32	0	
7	19	13	34	0	
8	19	12	35	0	
7	18	12	28	0	
7	17	11	31	0	
6	16	11	32	0	
7	14	12	36	4	
6	15	11	33	4	
8	16	9	37	4	
5	16	8	37	4	
5	16	8	39	4	
5	16	9	40	4	
6	14	9	41	4	
7	12	11	42	4	
8	11	12	43	4	
6	11	9	42	4	
7	11	10	40	4	
9	10	11	41	4	
9	11	10	41	4	
11	13	10	40	4	
11	12	10	36	4	
12	13	10	36	4	
12	11	10	35	4	
9	10	10	38	4	
8	9	11	40	4	
8	7	11	42	4	
7	6	13	42	4	
7	6	12	43	4	
6	6	14	49	4	
6	6	17	51	4	
7	5	17	49	4	
8	6	15	51	4	
9	4	13	50	4	
10	3	14	50	4	
10	3	16	46	4	
13	4	18	39	4	
14	3	20	37	0	
14	2	19	37	0	
14	4	23	39	0	
12	5	21	36	0	
12	6	22	36	0	
12	4	22	34	0	
10	6	22	35	0	
13	6	21	36	0	
16	6	21	37	0	
18	7	20	34	0	
17	9	19	32	0	
17	9	18	32	0	
16	8	23	32	0	
15	8	22	32	0	
13	7	23	31	0	
12	6	22	31	0	
10	7	21	34	0	
11	7	23	34	0	
12	8	23	30	0	
12	8	27	29	0	
11	9	26	28	0	
11	10	24	26	0	
11	10	26	28	0	
10	9	25	29	0	
10	10	23	28	0	
12	11	21	28	0	
12	11	21	31	0	
10	11	23	35	0	
9	10	20	32	0	
10	10	22	33	0	
9	9	22	31	0	
7	9	21	33	0	
10	11	20	33	0	
8	9	20	36	0	
7	8	26	33	0	
10	9	30	33	0	
9	10	29	33	0	
8	10	30	32	0	
11	10	28	32	0	
8	11	26	31	0	
8	9	24	35	0	
12	9	26	35	0	
13	6	24	37	0	
12	6	25	33	0	
10	6	21	37	0	
9	10	20	36	0	
9	12	21	32	0	
11	10	20	35	0	
11	11	17	37	4	
12	13	17	40	4	
14	14	17	42	4	
14	14	16	42	4	
14	13	15	44	4	
16	11	14	43	4	
14	12	15	42	4	
13	14	10	40	4	
13	16	10	41	4	
12	17	10	38	4	
9	17	11	34	0	
10	18	14	31	0	
9	15	14	30	0	
9	11	14	28	0	
10	11	16	29	0	
8	13	18	27	0	
10	12	18	28	0	
11	11	16	28	0	
9	12	15	32	0	
