0.18033497	0.17312783	0.28196275	0.36457434	
0.33451772	0.095588036	0.47082397	0.09907022	
0.22842367	0.15550965	0.48079765	0.13526915	
0.22742508	0.14279513	0.42919448	0.20058522	
0.20052916	0.24657454	0.27377117	0.27912533	
0.23699053	0.12515506	0.4903616	0.14749293	
0.09919547	0.18267776	0.6005939	0.11753294	
0.2114762	0.055727445	0.4912008	0.24159555	
0.33927655	0.17019546	0.38853675	0.10199128	
0.15671073	0.14957237	0.556785	0.13693197	
