0.18786128	0.0433526	0.24277456	0.5260116	
0.11550152	0.06484296	0.35460994	0.4650456	
0.08522337	0.052920964	0.38487974	0.47697595	
0.046223957	0.049479168	0.49414062	0.41015625	
0.06688103	0.0681672	0.55369776	0.31125402	
0.10044501	0.037507948	0.5562619	0.30578512	
0.09489489	0.06186186	0.6138138	0.22942942	
0.06936416	0.060372513	0.65317917	0.21708414	
0.07868191	0.044384666	0.6536651	0.22326833	
0.06780777	0.026333114	0.7011192	0.20473996	
