0	0	0	0	0	
0	0	0	0	0	
0	0	0	1	0	
1	0	0	1	0	
1	0	0	3	0	
2	0	0	3	0	
1	1	0	3	0	
1	3	0	3	0	
1	2	1	3	0	
1	1	2	3	0	
1	1	3	4	0	
2	1	4	5	0	
2	1	6	5	0	
3	1	5	5	0	
3	1	7	7	0	
4	1	7	10	0	
4	1	6	12	0	
5	1	5	12	0	
6	0	4	13	0	
6	0	6	13	0	
5	1	7	8	0	
6	1	6	8	0	
5	2	6	9	0	
6	1	7	9	0	
7	1	8	8	0	
9	1	10	10	0	
8	2	11	10	0	
8	2	13	12	0	
9	2	15	11	0	
10	2	16	9	0	
9	2	17	10	0	
9	2	21	8	0	
9	3	24	7	3	
10	3	26	8	3	
9	2	28	10	3	
7	2	31	11	3	
6	2	30	12	3	
6	2	30	14	0	
6	1	34	17	0	
7	2	36	17	3	
8	3	39	19	3	
10	4	45	17	3	
11	8	47	20	3	
11	9	49	15	3	
10	9	53	18	3	
9	10	53	14	3	
10	12	50	18	3	
11	11	52	18	3	
11	12	50	17	3	
9	13	54	19	3	
9	14	46	20	3	
9	12	49	17	3	
9	12	53	16	3	
8	12	51	18	3	
11	8	57	17	3	
13	8	54	19	3	
14	8	59	22	3	
13	8	63	19	3	
14	8	61	19	3	
12	11	62	18	3	
14	12	60	21	3	
16	15	60	20	3	
20	16	63	21	3	
21	17	63	22	3	
21	19	69	22	3	
19	19	71	23	3	
17	19	72	23	3	
17	22	64	26	3	
15	24	66	28	3	
15	22	71	24	3	
12	24	75	25	3	
14	24	74	29	3	
15	25	82	31	3	
13	26	91	25	3	
14	29	98	22	3	
12	30	97	23	3	
14	34	105	24	3	
15	40	110	24	3	
14	40	110	24	3	
14	36	112	23	3	
13	36	120	27	3	
12	33	124	27	3	
11	35	125	29	3	
11	35	129	29	3	
12	36	135	27	3	
12	40	143	26	3	
12	39	153	29	3	
12	40	148	31	3	
10	41	151	29	3	
12	45	162	29	3	
15	48	158	30	3	
16	45	158	34	3	
17	45	162	35	3	
17	46	172	37	3	
19	48	167	43	3	
21	47	172	48	3	
21	49	173	51	3	
19	53	167	55	3	
22	53	178	57	3	
25	55	185	64	3	
26	56	190	65	3	
27	53	185	75	3	
25	61	198	79	3	
25	59	199	82	3	
23	58	211	87	3	
23	58	227	87	3	
23	57	229	96	3	
23	60	235	110	3	
26	59	240	118	3	
28	61	245	123	3	
29	61	248	128	3	
33	59	244	139	3	
32	58	249	146	3	
35	59	240	142	3	
36	61	239	147	3	
34	65	257	150	3	
36	67	264	146	3	
41	64	279	151	3	
45	63	280	139	3	
52	62	305	145	3	
51	64	309	153	3	
55	61	326	158	3	
53	58	336	158	3	
56	56	332	159	3	
53	57	324	164	3	
47	58	315	172	3	
50	60	320	167	3	
50	63	319	162	3	
50	65	340	170	3	
48	57	345	170	3	
50	56	348	165	3	
47	55	356	162	3	
48	55	361	170	3	
49	54	365	177	3	
51	52	376	185	3	
55	52	366	189	3	
56	59	378	195	3	
60	67	382	196	3	
68	70	384	186	3	
63	73	380	186	3	
54	79	391	190	3	
56	77	406	191	3	
58	81	408	201	3	
57	78	420	210	3	
57	72	425	220	3	
55	70	435	221	3	
53	68	438	228	3	
57	66	426	214	3	
53	64	413	223	3	
54	71	423	222	3	
56	72	419	215	3	
55	72	434	227	3	
59	76	429	237	3	
57	79	409	254	3	
59	81	416	259	3	
60	78	424	263	3	
67	74	434	260	3	
64	73	443	262	3	
76	74	431	268	3	
75	66	437	268	3	
78	61	433	272	3	
73	58	443	276	3	
75	56	444	286	3	
76	56	466	297	3	
76	55	485	304	3	
77	53	482	305	3	
75	55	487	299	3	
75	57	502	302	3	
75	60	511	308	3	
78	59	515	308	3	
74	56	511	323	3	
71	56	532	339	3	
69	59	538	347	3	
71	60	538	353	3	
72	55	520	348	3	
71	54	516	345	3	
71	52	524	345	3	
68	45	539	350	3	
70	53	532	344	3	
72	51	525	353	3	
76	49	515	343	3	
73	49	523	344	3	
76	50	518	340	3	
74	57	536	337	3	
74	56	556	338	3	
81	52	557	354	3	
88	57	572	356	3	
92	59	568	353	3	
93	63	582	348	3	
87	64	581	351	3	
84	69	585	333	3	
83	75	604	340	3	
82	75	621	348	3	
84	70	617	353	3	
81	65	613	358	3	
76	73	590	348	3	
84	71	590	357	3	
83	66	608	363	3	
81	70	610	379	3	
83	60	621	379	3	
80	66	622	378	3	
85	68	638	382	3	
81	71	639	371	3	
90	69	644	376	3	
84	74	659	384	3	
83	72	672	380	3	
85	74	662	395	3	
90	66	670	396	3	
89	56	675	400	3	
92	56	681	407	3	
95	63	708	404	3	
95	63	691	401	3	
96	60	700	410	3	
91	66	696	412	3	
94	68	674	407	3	
93	77	667	425	3	
91	70	668	425	3	
95	73	676	406	3	
90	67	684	404	3	
86	70	717	406	3	
90	70	700	402	3	
91	70	711	410	3	
91	70	720	430	3	
93	66	729	455	3	
99	69	736	461	3	
96	66	720	468	3	
97	65	738	467	3	
95	71	736	481	3	
92	70	717	478	3	
93	76	718	494	3	
103	79	710	502	3	
110	79	728	493	3	
113	77	723	515	3	
115	82	721	509	3	
110	75	720	515	3	
109	78	745	513	3	
110	69	767	508	3	
114	69	762	511	3	
113	68	765	507	3	
110	70	768	518	3	
110	70	762	530	3	
107	75	776	528	3	
108	73	771	516	3	
103	73	778	517	3	
102	80	785	510	3	
102	78	794	508	3	
98	81	799	514	3	
105	86	790	506	3	
100	83	772	521	3	
99	85	772	523	3	
103	84	781	537	3	
111	78	771	537	3	
116	82	791	535	3	
113	88	793	540	3	
118	95	801	532	3	
118	91	818	525	3	
115	89	805	514	3	
111	87	824	502	3	
112	91	824	493	3	
116	84	811	491	3	
