0	0	0	1	0	
0	0	1	1	0	
0	2	1	0	0	
0	2	2	0	0	
0	4	2	0	0	
0	6	1	1	0	
0	8	1	1	0	
0	9	1	2	0	
1	8	1	2	0	
1	9	1	1	0	
3	10	1	1	0	
3	10	2	1	0	
3	9	3	1	0	
3	10	3	1	0	
2	10	4	1	0	
2	8	6	1	0	
3	5	7	1	0	
3	4	7	1	0	
3	5	8	0	0	
4	6	8	0	0	
5	7	10	0	0	
5	10	9	0	0	
6	10	11	0	0	
6	12	13	0	0	
6	11	12	0	0	
5	12	12	0	0	
2	14	13	0	0	
2	15	14	0	0	
2	16	14	0	0	
2	16	14	0	0	
2	18	15	1	0	
3	20	18	1	0	
5	20	17	2	0	
5	17	17	2	0	
8	18	17	2	0	
10	17	20	1	0	
9	17	19	1	0	
8	15	19	1	0	
8	15	20	2	0	
10	15	23	1	0	
9	16	23	1	0	
9	14	23	2	0	
9	16	22	3	0	
9	16	22	5	0	
9	15	23	6	0	
12	14	26	6	0	
14	12	24	7	0	
18	11	24	8	0	
16	10	27	10	0	
16	12	29	10	0	
21	14	28	12	0	
20	12	29	11	0	
21	13	33	12	0	
19	14	32	11	0	
21	14	32	10	0	
22	14	31	10	0	
20	15	32	10	0	
23	15	29	10	0	
24	13	29	10	0	
17	14	26	7	0	
18	14	24	8	0	
19	16	27	8	0	
17	16	27	8	0	
14	17	24	9	0	
16	17	26	14	0	
14	19	28	12	0	
13	21	27	13	0	
17	15	26	10	0	
13	15	23	10	0	
15	16	21	11	0	
16	17	20	10	0	
15	17	17	10	0	
14	16	16	10	0	
19	14	17	12	0	
20	14	14	15	0	
20	14	16	14	0	
21	13	13	16	0	
24	13	12	18	0	
23	12	12	17	0	
19	12	14	16	0	
21	13	15	16	0	
23	14	14	16	0	
25	14	13	13	0	
27	15	14	12	0	
27	14	14	13	0	
25	17	10	12	0	
29	15	10	13	0	
26	15	12	10	0	
26	19	11	12	0	
25	15	13	14	0	
25	13	13	14	0	
27	13	14	16	0	
27	16	15	20	0	
25	13	14	22	0	
26	11	16	21	0	
27	10	17	22	0	
24	13	17	21	0	
27	15	15	22	0	
30	16	15	22	0	
30	16	16	22	0	
29	15	18	20	0	
28	12	16	18	0	
25	9	18	17	0	
25	8	18	16	0	
25	8	21	15	0	
22	9	22	17	0	
26	9	18	18	0	
23	9	16	20	0	
20	9	13	20	0	
20	9	15	17	0	
22	8	18	17	0	
20	9	18	17	0	
17	12	18	17	0	
16	12	17	17	0	
18	15	18	18	0	
18	15	17	19	0	
16	16	20	20	0	
12	15	21	20	0	
15	14	21	21	0	
16	15	23	22	0	
16	11	23	23	0	
18	11	23	22	0	
17	10	23	24	0	
19	10	23	25	0	
21	11	21	23	0	
17	9	22	23	0	
18	7	23	22	0	
19	7	20	23	0	
21	7	20	22	0	
21	7	18	21	0	
20	7	21	21	0	
23	7	21	20	0	
27	8	16	17	0	
27	10	14	15	0	
26	8	15	15	0	
28	6	15	14	0	
27	9	14	17	0	
29	9	14	20	0	
30	9	10	20	0	
29	9	9	21	0	
29	9	11	21	0	
29	10	10	21	0	
27	12	9	19	0	
29	12	9	20	0	
30	10	9	24	0	
32	8	9	24	0	
29	9	8	23	0	
29	10	10	22	0	
29	10	10	24	0	
30	10	9	18	0	
28	10	10	19	0	
27	12	11	20	0	
30	8	14	22	0	
32	8	13	24	0	
32	7	14	24	0	
33	6	16	23	0	
31	6	13	24	0	
34	5	12	24	0	
36	5	11	25	0	
36	5	11	21	0	
36	4	10	22	0	
36	5	10	21	0	
39	6	9	22	0	
34	5	9	22	0	
38	5	9	23	0	
41	5	8	24	0	
40	3	6	24	0	
41	5	7	23	0	
41	3	6	24	0	
38	3	6	25	0	
41	5	5	20	1	
41	3	5	21	0	
40	3	3	22	0	
40	3	4	20	1	
39	4	5	20	0	
45	4	5	17	1	
45	3	5	17	1	
43	4	6	19	1	
43	4	6	22	1	
40	4	6	24	0	
39	5	6	17	1	
43	5	8	16	1	
45	7	8	15	1	
42	8	10	14	1	
40	8	9	10	1	
43	10	8	13	1	
37	9	7	14	1	
38	10	8	15	1	
35	11	8	12	1	
37	13	8	12	1	
36	12	8	13	1	
