2	0	0	0	0	
2	1	0	0	0	
2	1	1	0	0	
3	3	2	0	0	
4	1	3	0	0	
4	1	2	1	0	
4	1	2	1	0	
4	2	2	1	0	
6	3	3	1	0	
6	5	3	2	0	
6	5	4	1	0	
5	5	4	2	0	
2	5	6	2	0	
3	5	6	1	0	
2	6	7	1	0	
3	8	8	1	0	
4	10	8	0	0	
5	10	10	0	0	
6	8	11	0	0	
7	9	8	2	0	
6	10	8	2	0	
7	7	9	2	0	
7	6	9	1	0	
7	7	11	0	0	
7	9	11	1	0	
7	10	11	1	0	
4	12	11	2	0	
5	11	12	2	0	
4	13	11	3	0	
3	14	12	3	0	
3	14	12	3	0	
5	15	14	5	0	
6	14	8	6	0	
7	14	8	8	0	
7	13	8	8	0	
7	12	8	9	0	
7	11	10	9	0	
7	11	13	12	0	
7	11	16	13	0	
7	16	15	13	0	
7	15	17	15	0	
6	14	20	15	0	
5	16	20	15	0	
5	17	16	13	0	
5	20	17	18	0	
6	23	19	19	0	
7	22	19	20	0	
7	22	20	23	0	
7	22	20	25	0	
8	23	21	23	0	
9	19	20	23	0	
8	20	18	22	0	
4	18	20	24	0	
5	18	22	23	0	
5	17	19	22	0	
4	15	17	22	0	
4	13	16	26	0	
5	13	16	26	0	
5	15	16	27	0	
6	15	19	23	0	
6	17	19	21	0	
6	15	23	18	0	
5	15	24	18	0	
6	16	22	18	0	
6	16	23	21	0	
5	15	23	22	0	
4	15	21	24	0	
5	15	19	28	0	
5	17	21	27	0	
5	17	23	24	0	
7	17	26	27	0	
6	17	25	31	0	
5	17	27	33	0	
5	18	30	35	0	
5	18	28	35	0	
5	14	28	34	0	
5	13	31	35	0	
5	13	29	35	0	
7	15	31	31	0	
7	15	33	34	0	
7	14	29	33	0	
7	13	28	27	0	
6	13	29	26	0	
7	12	30	27	0	
5	11	26	28	0	
5	13	24	25	0	
8	13	24	22	0	
8	14	22	24	0	
9	12	21	20	0	
8	12	19	20	0	
8	13	20	21	0	
11	11	19	20	0	
11	11	16	18	0	
11	11	16	18	0	
12	10	14	16	0	
13	10	14	18	0	
13	11	13	17	0	
13	13	13	17	0	
16	12	13	17	0	
17	12	14	21	0	
16	10	16	23	0	
17	10	16	24	0	
18	9	17	23	0	
20	10	16	25	0	
18	9	15	23	0	
22	9	15	24	0	
26	10	13	24	0	
27	9	13	25	0	
26	9	13	25	0	
24	9	15	24	0	
24	9	15	26	0	
25	10	18	29	0	
23	9	18	25	0	
24	9	18	22	0	
21	6	18	24	0	
20	7	15	24	0	
22	8	16	23	0	
21	8	15	22	0	
20	12	14	22	0	
20	12	14	22	0	
22	11	11	21	0	
25	12	12	23	0	
26	12	13	24	0	
25	12	12	24	0	
27	12	11	21	0	
25	12	11	18	0	
26	12	9	17	0	
23	13	9	16	0	
24	14	10	16	0	
23	11	10	17	0	
19	14	12	18	0	
19	16	15	17	0	
23	15	13	13	0	
21	14	13	14	0	
23	12	12	14	0	
23	11	14	14	0	
23	10	14	15	0	
22	9	15	13	0	
24	10	15	11	0	
23	11	13	9	0	
23	11	13	9	0	
24	13	13	7	0	
20	13	17	9	0	
20	15	16	10	0	
21	16	15	10	0	
24	15	14	9	0	
25	15	13	10	0	
25	13	15	10	0	
26	12	16	11	0	
27	10	16	10	0	
27	10	17	9	0	
29	10	16	9	0	
26	12	16	6	0	
26	11	16	7	0	
27	11	16	7	0	
25	13	15	9	0	
25	14	16	9	0	
26	15	16	9	0	
25	16	19	8	0	
24	18	18	8	0	
24	15	21	9	0	
22	14	21	9	0	
25	14	24	9	0	
30	16	24	7	0	
28	15	25	7	0	
26	15	24	8	0	
28	13	21	9	0	
25	14	20	9	0	
22	14	21	11	0	
23	13	19	12	0	
22	10	18	13	0	
21	9	23	14	0	
18	9	25	16	0	
20	10	24	17	0	
22	11	26	17	0	
18	12	25	18	0	
14	12	25	19	0	
15	13	26	17	0	
14	12	27	17	0	
16	12	25	17	0	
17	10	28	16	0	
16	10	26	17	0	
16	9	25	16	0	
16	9	26	14	0	
15	12	28	15	0	
14	11	30	16	0	
13	12	30	11	3	
15	12	35	11	3	
14	12	36	14	3	
14	13	37	16	3	
13	12	38	17	3	
14	11	40	17	3	
16	11	40	17	3	
14	12	37	17	3	
14	10	36	14	3	
13	8	35	18	0	
12	7	36	20	0	
12	6	39	22	0	
12	7	35	22	0	
11	6	36	23	0	
11	6	35	22	0	
11	7	31	23	0	
10	7	34	25	0	
10	8	32	22	0	
10	8	29	22	0	
11	8	31	21	0	
12	7	29	21	0	
13	8	30	19	0	
14	7	32	15	0	
16	9	34	17	0	
17	8	27	17	0	
18	10	27	19	0	
19	10	26	18	0	
19	10	28	16	0	
19	11	22	16	0	
21	11	23	17	0	
24	11	23	19	0	
23	11	22	17	0	
23	11	23	17	0	
24	10	22	17	0	
25	10	23	17	0	
24	10	24	16	0	
25	9	24	15	0	
27	10	22	15	0	
26	11	23	15	0	
27	11	24	14	0	
29	10	27	13	0	
30	11	25	14	0	
31	11	27	14	0	
27	9	29	16	0	
28	9	27	18	0	
26	8	26	19	0	
26	10	27	19	0	
24	10	24	19	0	
25	11	26	19	0	
24	10	29	19	0	
23	10	30	18	0	
20	9	23	17	0	
18	8	24	16	0	
19	9	28	17	0	
16	7	29	16	0	
15	5	28	16	0	
15	5	31	18	0	
17	4	30	17	0	
18	3	29	18	0	
17	3	29	19	0	
18	2	30	19	0	
20	4	27	18	0	
23	4	26	20	0	
23	4	29	20	0	
23	4	31	22	0	
23	4	26	23	0	
23	5	27	20	0	
23	5	25	23	0	
24	3	24	27	0	
25	5	20	27	0	
26	5	21	23	0	
28	5	19	21	0	
28	5	20	22	0	
27	4	21	22	0	
29	4	20	22	0	
26	4	19	23	0	
28	3	22	25	0	
28	2	20	25	0	
27	2	20	21	0	
28	2	21	20	0	
32	3	16	22	0	
34	4	16	20	0	
32	4	14	18	0	
34	6	13	19	0	
32	7	14	19	0	
31	8	12	18	0	
33	9	12	18	0	
32	8	11	18	0	
31	9	13	15	0	
34	9	13	17	0	
34	9	10	18	0	
38	11	11	17	1	
40	11	12	17	1	
43	11	11	16	1	
40	11	11	18	1	
34	11	12	18	0	
30	11	10	21	0	
28	9	9	17	0	
29	9	9	20	0	
30	9	11	17	0	
31	8	10	19	0	
31	7	12	20	0	
34	8	11	21	0	
31	8	10	19	0	
34	8	11	19	0	
34	10	11	19	0	
29	10	12	16	0	
31	11	12	14	0	
35	11	12	11	1	
34	11	13	11	1	
34	8	11	13	1	
33	9	12	15	1	
35	8	14	15	1	
33	7	16	14	0	
34	5	14	15	1	
36	6	13	16	1	
34	7	10	17	0	
34	7	7	16	0	
34	9	7	18	0	
33	11	6	15	1	
34	12	7	14	1	
35	13	8	11	1	
39	13	8	11	1	
39	12	8	13	1	
41	15	10	11	1	
41	17	11	10	1	
42	18	12	10	1	
38	16	12	8	1	
37	12	13	7	1	
33	12	15	9	1	
34	12	16	9	0	
33	12	16	9	0	
33	15	17	7	0	
34	15	17	4	0	
34	14	16	4	0	
35	15	20	4	0	
35	15	18	2	0	
36	11	18	2	0	
36	14	17	2	1	
