0	0	0	1	0	
0	0	0	2	0	
0	2	0	2	0	
0	2	1	3	0	
0	4	1	4	0	
0	4	1	4	0	
1	4	1	5	0	
2	4	1	4	0	
3	5	1	3	0	
4	7	1	5	0	
2	5	0	5	0	
2	5	0	7	0	
2	7	1	8	0	
2	9	1	10	0	
3	13	1	12	0	
5	15	1	14	0	
5	17	1	15	0	
6	14	3	15	0	
9	14	3	12	0	
11	15	3	15	0	
14	16	3	16	0	
14	18	3	17	0	
12	16	3	16	0	
13	16	3	15	0	
14	19	2	18	0	
17	20	2	20	0	
19	16	2	22	0	
20	16	2	26	0	
22	16	1	26	0	
23	18	1	25	0	
26	19	1	24	0	
26	20	1	25	0	
25	21	1	22	0	
28	20	1	21	0	
30	20	2	22	0	
30	20	1	22	0	
31	18	1	26	0	
31	18	2	26	0	
28	18	3	28	0	
25	17	3	26	0	
22	15	3	29	0	
21	17	3	30	0	
23	18	2	30	0	
23	18	2	31	0	
22	17	2	31	0	
20	17	2	33	0	
22	18	2	30	0	
22	22	2	30	0	
23	21	2	32	0	
24	23	3	32	0	
26	24	3	32	0	
23	19	4	30	0	
27	17	4	24	0	
25	19	5	25	0	
26	17	6	29	0	
25	16	6	28	0	
30	15	7	24	0	
34	15	8	22	0	
31	15	7	19	0	
31	13	7	18	0	
32	13	7	19	0	
33	12	7	21	0	
29	13	7	19	0	
30	13	8	19	0	
30	15	8	18	0	
31	15	8	16	0	
30	19	9	17	0	
32	19	6	20	0	
33	20	5	17	0	
34	19	6	19	0	
34	20	6	20	0	
34	18	6	17	0	
36	16	6	15	1	
37	16	7	14	1	
43	16	8	13	1	
42	15	6	12	1	
38	12	7	13	1	
35	13	8	12	1	
39	13	8	12	1	
37	14	6	11	1	
41	12	5	11	1	
44	15	4	10	1	
48	14	5	10	1	
45	13	5	12	1	
47	11	5	13	1	
47	12	6	15	1	
48	11	5	15	1	
47	9	4	13	1	
46	9	5	12	1	
49	8	7	12	1	
48	7	5	10	1	
43	8	4	8	1	
42	9	5	6	1	
40	8	6	7	1	
40	8	6	8	1	
40	7	6	8	1	
41	8	8	7	1	
38	8	7	8	1	
39	9	8	8	1	
36	6	7	11	1	
35	6	6	13	1	
33	6	6	13	1	
32	6	6	14	1	
30	5	6	14	0	
29	9	5	12	1	
29	8	6	10	1	
31	7	5	14	0	
29	6	3	16	0	
28	6	4	16	0	
29	7	4	18	0	
31	7	3	15	0	
33	7	3	11	1	
35	6	1	12	1	
35	7	1	13	1	
34	8	1	12	1	
34	10	1	11	1	
33	8	1	12	1	
35	6	0	11	1	
37	6	0	10	1	
36	8	1	11	1	
34	8	2	13	1	
33	8	4	13	1	
32	6	5	15	0	
31	7	5	20	0	
34	7	7	22	0	
37	6	7	21	0	
32	6	7	17	0	
32	8	7	18	0	
35	9	7	18	0	
33	8	7	19	0	
33	7	8	20	0	
31	6	10	23	0	
33	6	8	22	0	
36	7	8	21	0	
32	7	7	18	0	
32	8	5	17	0	
31	10	3	21	0	
32	11	5	20	0	
33	12	5	21	0	
34	9	5	18	0	
35	10	5	18	0	
34	10	7	20	0	
33	10	7	21	0	
30	10	7	22	0	
