0	0	1	0	0	
0	0	2	0	0	
1	0	2	0	0	
2	0	2	0	0	
2	0	2	0	0	
2	0	3	0	0	
4	0	3	0	0	
4	0	4	0	0	
4	1	4	0	0	
3	1	6	0	0	
2	2	6	0	0	
3	2	6	0	0	
3	2	8	0	0	
4	0	10	1	0	
5	0	11	1	0	
7	0	11	1	0	
8	0	13	1	0	
5	0	12	1	0	
5	0	12	2	0	
7	0	15	4	0	
7	0	17	5	0	
9	1	18	4	0	
9	2	18	6	0	
8	2	19	6	0	
10	3	18	5	0	
10	3	19	6	0	
10	3	20	9	0	
8	4	20	7	0	
9	6	18	9	0	
8	7	20	9	0	
5	8	20	8	0	
6	9	21	8	0	
4	12	20	8	0	
6	11	18	8	0	
6	15	20	8	0	
8	18	19	7	0	
10	17	20	9	0	
10	16	25	10	0	
10	17	24	12	0	
11	20	22	12	0	
11	17	28	14	0	
11	19	27	16	0	
12	24	28	18	0	
12	24	29	17	0	
11	24	32	17	0	
10	23	38	17	0	
12	25	36	19	0	
16	26	38	22	0	
15	24	42	23	0	
16	22	47	25	3	
18	25	50	27	3	
19	25	48	26	0	
19	21	50	24	3	
20	24	50	31	0	
20	29	51	31	0	
19	29	55	36	0	
17	31	53	38	0	
17	32	54	35	0	
17	31	60	35	0	
14	29	65	39	0	
14	31	64	42	0	
16	35	60	41	0	
14	35	62	37	0	
16	34	69	35	3	
20	38	72	37	3	
18	37	73	40	3	
17	36	81	42	3	
19	38	87	46	3	
15	37	81	44	3	
16	39	79	46	3	
19	38	86	44	3	
19	32	86	46	3	
18	38	86	47	3	
20	41	90	49	3	
20	38	92	42	3	
19	44	95	43	3	
16	44	94	47	3	
20	47	97	50	3	
25	43	102	50	3	
28	41	107	49	3	
31	45	119	54	3	
35	49	122	54	3	
35	46	128	57	3	
35	45	126	58	3	
32	52	130	55	3	
33	53	140	55	3	
31	53	151	61	3	
36	55	160	63	3	
35	50	163	69	3	
38	54	165	73	3	
39	59	161	80	3	
42	63	165	88	3	
46	64	164	93	3	
46	64	165	90	3	
47	69	160	90	3	
52	67	169	98	3	
53	69	163	102	3	
52	74	170	109	3	
53	81	161	114	3	
54	91	163	120	0	
54	85	165	125	0	
51	87	171	124	3	
51	89	180	121	3	
45	94	187	131	3	
41	96	186	127	3	
41	98	199	133	3	
38	96	208	140	3	
40	100	216	144	3	
39	99	222	136	3	
37	95	232	140	3	
40	101	237	146	3	
42	102	239	137	3	
42	102	237	131	3	
39	102	246	130	3	
41	107	248	131	3	
39	107	256	134	3	
36	108	245	140	3	
35	108	244	147	3	
34	116	246	147	3	
38	114	251	151	3	
33	116	263	158	3	
32	111	267	143	3	
32	112	264	148	3	
34	109	262	161	3	
38	111	264	158	3	
39	111	262	155	3	
40	108	263	159	3	
40	112	267	165	3	
40	113	269	169	3	
41	111	272	172	3	
42	108	278	186	3	
44	112	289	191	3	
44	112	318	206	3	
39	114	324	208	3	
39	118	324	217	3	
45	122	329	219	3	
43	121	335	219	3	
45	121	341	221	3	
48	115	360	225	3	
47	119	381	227	3	
44	120	384	242	3	
45	129	395	250	3	
50	122	400	258	3	
47	124	392	263	3	
48	125	386	276	3	
49	133	425	270	3	
50	131	426	287	3	
49	130	431	295	3	
48	137	417	297	3	
49	137	425	293	3	
49	140	436	298	3	
48	136	437	298	3	
45	141	452	292	3	
45	145	460	289	3	
47	136	465	286	3	
49	140	470	284	3	
46	133	463	293	3	
49	130	485	306	3	
46	136	485	311	3	
42	140	484	320	3	
43	134	492	328	3	
38	146	489	339	3	
37	146	490	343	3	
32	147	507	337	3	
31	152	512	342	3	
32	148	525	350	3	
31	150	523	355	3	
30	160	524	367	3	
33	159	518	375	3	
34	155	518	375	3	
37	155	519	378	3	
39	157	521	385	3	
37	156	527	404	3	
36	153	537	389	3	
43	151	542	404	3	
49	151	554	411	3	
52	152	563	410	3	
56	143	583	434	3	
54	153	578	413	3	
59	144	580	414	3	
59	142	593	409	3	
69	134	603	416	3	
68	135	612	418	3	
66	130	617	431	3	
