1	0	0	0	0	
2	0	0	0	0	
3	0	0	1	0	
4	1	0	1	0	
4	2	0	1	0	
5	3	0	1	0	
4	5	0	1	0	
3	7	0	1	0	
3	6	0	1	0	
3	5	0	1	0	
3	5	0	2	0	
3	6	0	2	0	
2	8	0	2	0	
3	10	0	1	0	
3	10	1	1	0	
4	11	1	2	0	
4	11	2	1	0	
4	9	2	2	0	
4	11	2	2	0	
3	16	1	2	2	
3	16	1	2	2	
5	16	1	2	0	
5	15	1	4	0	
5	16	1	3	0	
6	17	2	3	0	
7	20	2	2	0	
7	21	4	3	2	
9	19	4	2	0	
10	20	5	3	0	
11	20	6	2	0	
13	17	7	1	0	
12	15	9	1	0	
13	13	8	1	0	
12	14	9	1	0	
12	11	10	1	0	
14	10	10	2	0	
17	10	10	2	0	
18	13	11	2	0	
19	11	11	2	0	
19	12	11	2	0	
20	11	10	2	0	
24	10	12	2	0	
26	10	15	2	0	
29	12	17	2	0	
30	12	19	3	0	
26	11	17	4	0	
21	11	17	5	0	
21	8	20	7	0	
23	8	25	6	0	
24	9	27	5	0	
22	9	28	5	0	
23	7	30	3	0	
20	6	31	3	0	
22	6	34	5	0	
22	4	34	6	0	
18	2	37	8	0	
16	2	35	8	3	
15	3	38	7	3	
14	2	43	9	3	
15	4	40	7	3	
13	7	44	7	3	
16	4	41	6	3	
17	4	38	6	3	
13	4	39	7	3	
13	5	40	8	3	
14	7	42	8	3	
15	7	39	7	3	
15	9	42	7	3	
17	9	51	7	3	
19	9	54	7	3	
17	12	49	7	3	
15	10	53	8	3	
14	14	56	8	3	
15	15	59	8	3	
16	14	57	8	3	
18	17	63	7	3	
19	18	65	9	3	
20	19	64	7	3	
21	19	65	6	3	
21	19	64	6	3	
19	20	61	5	3	
23	19	61	7	3	
24	20	66	6	3	
28	21	72	6	3	
26	22	71	7	3	
26	18	80	8	3	
22	23	83	8	3	
19	27	87	7	3	
19	28	94	7	3	
20	25	96	10	3	
18	27	105	11	3	
16	23	109	14	3	
15	23	119	15	3	
19	25	123	12	3	
19	27	122	13	3	
23	18	126	14	3	
22	15	125	17	3	
