0	0	0	2	0	
0	1	0	2	0	
0	2	0	2	0	
2	1	0	1	0	
1	1	0	2	0	
1	2	0	1	0	
1	3	0	2	0	
1	4	0	3	0	
2	4	0	4	0	
3	5	0	4	0	
3	5	1	4	0	
3	5	1	5	0	
5	4	1	5	0	
5	4	1	6	0	
6	4	1	6	0	
8	4	1	6	0	
8	8	0	5	0	
10	8	0	6	0	
7	8	0	7	0	
6	8	0	7	0	
6	9	0	6	0	
6	9	0	9	0	
6	11	0	9	0	
7	12	1	10	0	
10	11	1	10	0	
9	13	1	11	0	
9	11	1	10	0	
10	11	2	10	0	
11	11	2	10	0	
12	12	3	9	0	
11	12	4	11	0	
13	13	4	15	0	
15	12	4	15	0	
15	15	3	15	0	
14	14	4	13	0	
13	13	5	14	0	
12	10	5	18	0	
12	9	5	14	0	
11	9	5	14	0	
10	9	5	14	0	
12	8	4	15	0	
12	9	3	14	0	
12	9	3	13	0	
11	8	4	10	0	
12	6	4	7	0	
12	5	4	10	0	
15	4	7	11	0	
16	5	9	11	0	
15	4	10	13	0	
13	5	8	13	0	
12	6	10	15	0	
12	5	10	14	0	
11	3	9	14	0	
11	3	9	15	0	
10	2	11	17	0	
11	3	12	18	0	
12	3	12	17	0	
12	3	14	20	0	
11	2	15	18	0	
9	2	17	19	0	
12	2	16	20	0	
12	2	16	20	0	
11	3	14	20	0	
10	4	13	20	0	
10	5	18	20	0	
11	6	23	20	0	
9	7	25	19	0	
6	8	27	22	0	
5	9	28	25	0	
4	10	28	28	0	
5	10	34	26	0	
6	8	33	25	0	
6	9	36	22	0	
5	10	39	21	0	
6	12	39	23	0	
6	14	42	24	0	
6	17	44	24	0	
6	17	48	27	0	
7	17	54	27	3	
10	16	57	32	3	
10	17	61	31	3	
9	21	69	35	3	
11	19	72	34	3	
10	21	75	33	3	
10	22	79	38	3	
9	24	81	40	3	
10	26	82	44	3	
10	29	86	42	3	
13	26	93	45	3	
12	26	87	47	3	
12	25	90	48	3	
12	25	92	52	3	
14	22	87	48	3	
16	24	93	52	3	
17	24	104	55	3	
17	28	105	60	3	
19	28	105	57	3	
18	30	112	55	3	
21	33	117	60	3	
19	34	123	64	3	
19	34	130	73	3	
22	36	129	81	3	
22	31	137	80	3	
22	32	141	80	3	
25	35	146	85	3	
23	35	153	93	3	
25	32	159	101	3	
27	30	155	108	3	
32	29	157	111	3	
39	31	165	111	3	
43	29	181	115	3	
40	28	176	121	3	
42	25	181	124	3	
42	23	169	121	3	
43	20	168	128	0	
41	19	170	131	0	
42	19	178	143	0	
45	20	180	154	0	
43	24	180	160	0	
41	27	186	156	0	
45	27	187	147	0	
50	29	184	143	0	
50	26	193	151	0	
50	28	185	152	0	
50	29	179	156	0	
51	26	187	158	0	
54	27	195	163	0	
49	26	193	168	0	
55	25	192	169	0	
50	25	202	172	0	
52	24	207	179	0	
50	23	211	173	0	
50	31	213	181	0	
55	31	229	193	0	
51	31	229	197	0	
52	29	228	202	0	
54	31	240	196	0	
58	31	242	203	0	
57	35	252	211	0	
61	36	246	213	0	
57	35	241	225	0	
55	31	248	222	0	
54	31	262	227	0	
56	31	267	232	0	
57	28	251	250	0	
61	24	250	259	0	
64	22	242	266	0	
59	24	251	276	0	
65	25	244	275	0	
69	25	246	285	0	
64	24	261	289	0	
70	24	273	292	0	
72	25	277	302	0	
71	24	271	301	0	
68	25	264	311	0	
70	21	283	312	0	
72	22	293	319	0	
69	23	291	321	0	
61	28	307	321	0	
58	27	308	326	0	
57	27	319	332	0	
59	28	326	342	0	
58	30	328	346	0	
62	34	331	356	0	
64	37	324	366	0	
57	35	336	375	0	
56	34	330	382	0	
52	35	326	392	0	
52	32	327	397	4	
51	34	328	409	4	
53	36	340	421	4	
52	34	344	421	4	
49	40	344	421	4	
54	41	353	427	4	
60	44	356	438	4	
67	50	356	441	4	
65	47	355	445	4	
73	44	363	460	4	
83	45	363	464	4	
82	49	363	476	4	
73	43	363	493	4	
72	44	376	495	4	
73	48	367	506	4	
71	51	372	504	4	
74	55	382	503	4	
74	53	385	505	4	
76	44	398	503	4	
79	42	402	526	4	
77	40	409	525	4	
78	41	399	522	4	
75	47	409	509	4	
76	48	409	511	4	
76	42	417	505	4	
80	45	424	510	4	
80	49	432	522	4	
76	50	442	542	4	
81	48	438	541	4	
82	48	433	543	4	
80	51	443	547	4	
83	50	438	553	4	
83	50	432	554	4	
90	47	434	557	4	
96	48	447	546	4	
101	49	442	552	4	
106	52	436	549	4	
102	52	446	554	4	
101	50	454	564	4	
100	50	453	575	4	
96	51	454	564	4	
96	49	461	572	4	
92	47	464	574	4	
91	50	476	583	4	
95	50	469	579	4	
102	52	500	580	0	
103	54	483	604	4	
112	58	483	611	4	
114	59	477	629	4	
126	61	471	640	4	
130	63	464	639	4	
132	60	461	632	4	
131	58	451	639	4	
137	67	453	648	4	
138	66	453	642	4	
136	71	469	643	4	
136	72	478	664	4	
132	76	494	659	4	
138	72	495	660	4	
138	75	497	655	4	
139	74	485	656	4	
143	73	482	660	4	
146	70	485	659	4	
155	67	494	663	4	
154	76	514	651	4	
155	76	514	663	4	
152	75	495	678	4	
151	77	494	672	4	
156	75	500	673	4	
165	74	518	691	4	
167	74	521	681	4	
161	73	511	669	4	
167	69	508	681	4	
163	66	513	700	4	
166	71	496	684	4	
170	73	491	684	4	
176	69	500	695	4	
172	73	499	703	4	
181	68	517	693	4	
177	67	529	684	4	
171	71	521	669	4	
177	73	528	667	4	
188	77	537	665	4	
177	74	532	665	4	
171	70	529	658	4	
185	73	522	660	4	
188	78	525	655	4	
193	72	523	661	4	
199	74	534	679	4	
202	73	546	693	4	
196	76	536	706	4	
191	73	540	708	4	
189	70	536	695	4	
